time	I(D1)
1.600000000000000e-004	5.517027e-001
1.600110094979890e-004	5.487555e-001
1.600330284939671e-004	5.429455e-001
1.600770664859232e-004	5.315825e-001
1.601257735137817e-004	5.193416e-001
1.601779809432256e-004	5.066075e-001
1.602358123257285e-004	4.929504e-001
1.603060842348181e-004	4.769330e-001
1.603907767497839e-004	4.583852e-001
1.604986052197058e-004	4.358598e-001
1.606383959768501e-004	4.083491e-001
1.608374180205340e-004	3.719474e-001
1.610654777283348e-004	3.339370e-001
1.613743191022302e-004	2.884322e-001
1.617964380981107e-004	2.358382e-001
1.624610453349529e-004	1.688198e-001
1.632021117611228e-004	1.100366e-001
1.639610032064523e-004	6.348397e-002
1.647061537980829e-004	2.677103e-002
1.650193962775386e-004	1.384210e-002
1.652305277044207e-004	6.614672e-003
1.653237629637653e-004	4.129900e-003
1.653912941955457e-004	2.951244e-003
1.654397885426892e-004	2.508009e-003
1.654967305449157e-004	2.117461e-003
1.655323841142427e-004	1.846067e-003
1.655752465879766e-004	1.604474e-003
1.656428302487005e-004	1.397585e-003
1.657288625700161e-004	1.280809e-003
1.659009272126471e-004	1.249014e-003
1.662450564979092e-004	1.339043e-003
1.668125239551776e-004	1.546340e-003
1.673522072312492e-004	1.750783e-003
1.680000000000000e-004	2.093423e-003
1.680051011948239e-004	2.033019e-003
1.680153035844718e-004	2.006232e-003
1.680357083637675e-004	2.016272e-003
1.680765179223589e-004	2.043752e-003
1.681234230234558e-004	2.095841e-003
1.681768744268846e-004	2.192543e-003
1.682350326449062e-004	2.367238e-003
1.683235357563764e-004	2.851505e-003
1.684000586856953e-004	3.712981e-003
1.684598712697851e-004	5.091877e-003
1.685154099009730e-004	7.508414e-003
1.685799480921349e-004	1.227606e-002
1.686399400935041e-004	1.950874e-002
1.687104164129736e-004	3.278763e-002
1.687855471840449e-004	5.458407e-002
1.688811062953409e-004	9.693202e-002
1.689959142273084e-004	1.741542e-001
1.691584076001683e-004	3.330787e-001
1.694408644914655e-004	6.785179e-001
1.696951727525123e-004	1.015237e+000
1.698514746439354e-004	1.225270e+000
1.700009943198278e-004	1.421665e+000
1.700069602387945e-004	1.429395e+000
1.700149147974167e-004	1.439676e+000
1.700308239146611e-004	1.460127e+000
1.700626421491499e-004	1.500424e+000
1.701262786181276e-004	1.578331e+000
1.702138662697053e-004	1.678622e+000
1.703308049372088e-004	1.795199e+000
1.705385745163458e-004	1.960109e+000
1.707626723995525e-004	2.086890e+000
1.709905500844489e-004	2.160284e+000
1.712811884853123e-004	2.185863e+000
1.717594368418865e-004	2.143539e+000
1.722384532061441e-004	2.052796e+000
1.728753041816808e-004	1.906610e+000
1.736295813411329e-004	1.740614e+000
1.745027055134886e-004	1.577710e+000
1.755678312533099e-004	1.423223e+000
1.768245655981464e-004	1.289252e+000
1.780000000000000e-004	1.194060e+000
1.780578690789032e-004	1.188582e+000
1.781736072367097e-004	1.171941e+000
1.783231414023390e-004	1.135450e+000
1.784736840991030e-004	1.083097e+000
1.785451427970020e-004	1.055060e+000
1.786162713180451e-004	1.027611e+000
1.787013463561500e-004	9.954609e-001
1.787761482308898e-004	9.664492e-001
1.788560346859210e-004	9.344198e-001
1.789681672175032e-004	8.890519e-001
1.790551410433697e-004	8.544294e-001
1.791507588231043e-004	8.177958e-001
1.792864471916738e-004	7.691178e-001
1.795262059587764e-004	6.894439e-001
1.797045617812938e-004	6.336164e-001
1.797954187942055e-004	6.070334e-001
1.798788573161177e-004	5.839608e-001
1.800000000000000e-004	5.517052e-001
1.800121142683883e-004	5.485508e-001
1.800363428051647e-004	5.423297e-001
1.800847998787177e-004	5.301360e-001
1.801335158197121e-004	5.181532e-001
1.801873924879247e-004	5.052375e-001
1.802453764246141e-004	4.917259e-001
1.803190126172878e-004	4.751115e-001
1.804054142232942e-004	4.563447e-001
1.805191851615455e-004	4.327631e-001
1.806641480234193e-004	4.045059e-001
1.808785529190856e-004	3.657483e-001
1.811072557209758e-004	3.282186e-001
1.814359275522759e-004	2.808378e-001
1.818806084179492e-004	2.267838e-001
1.825347038669870e-004	1.626201e-001
1.832877446169221e-004	1.045465e-001
1.840395303283775e-004	5.960626e-002
1.847983093384153e-004	2.326201e-002
1.851102194415302e-004	1.095904e-002
1.852971518507467e-004	5.134520e-003
1.853710549807584e-004	3.473451e-003
1.854215260682863e-004	2.827430e-003
1.854790459434363e-004	2.395750e-003
1.855169824499466e-004	2.091043e-003
1.855589107567295e-004	1.775058e-003
1.856024497342745e-004	1.570916e-003
1.856889518180229e-004	1.366211e-003
1.857782579222495e-004	1.279886e-003
1.859568701307027e-004	1.275654e-003
1.862626675287854e-004	1.365730e-003
1.867805755684743e-004	1.557938e-003
1.873123489817772e-004	1.760537e-003
1.880000000000000e-004	2.148381e-003
1.880049217547463e-004	2.069147e-003
1.880147652642390e-004	2.033356e-003
1.880344522832244e-004	2.043542e-003
1.880738263211950e-004	2.069783e-003
1.881212775316352e-004	2.122034e-003
1.881737665795510e-004	2.216935e-003
1.882315067718158e-004	2.392088e-003
1.883177230262500e-004	2.872370e-003
1.883939106797437e-004	3.744184e-003
1.884541413578659e-004	5.149957e-003
1.885101664706840e-004	7.613456e-003
1.885749150732717e-004	1.244711e-002
1.886353317877163e-004	1.980427e-002
1.887061574621004e-004	3.328281e-002
1.887818896530934e-004	5.547696e-002
1.888780981525041e-004	9.855282e-002
1.889939930808671e-004	1.772740e-001
1.891584129859153e-004	3.393073e-001
1.894488280983214e-004	6.955780e-001
1.896937947816201e-004	1.019709e+000
1.898397179365613e-004	1.215318e+000
1.900000000000000e-004	1.425526e+000
1.900104213603695e-004	1.439028e+000
1.900312640811085e-004	1.465774e+000
1.900729495225865e-004	1.518316e+000
1.901408356432864e-004	1.600739e+000
1.902288795155677e-004	1.700178e+000
1.903455187956354e-004	1.814472e+000
1.905465130720668e-004	1.971148e+000
1.907646751545025e-004	2.091974e+000
1.909964179874524e-004	2.164268e+000
1.912930770506627e-004	2.188324e+000
1.917673108040134e-004	2.144272e+000
1.922518681765496e-004	2.051247e+000
1.928963482745374e-004	1.903064e+000
1.936583123831821e-004	1.735965e+000
1.945321337185077e-004	1.574124e+000
1.956048896009153e-004	1.419005e+000
1.967372987473139e-004	1.298345e+000
1.980000000000000e-004	1.196146e+000
1.980511173573261e-004	1.191601e+000
1.981533520719782e-004	1.178283e+000
1.982909295742710e-004	1.147882e+000
1.984354411673808e-004	1.101079e+000
1.985068982625316e-004	1.073423e+000
1.985747212270254e-004	1.046451e+000
1.986683811144105e-004	1.010399e+000
1.987386995535782e-004	9.833567e-001
1.988100668893442e-004	9.550303e-001
1.989031962860871e-004	9.171982e-001
1.989944826211004e-004	8.802106e-001
1.990773624882595e-004	8.473642e-001
1.991716313812271e-004	8.117748e-001
1.993601691671622e-004	7.454888e-001
1.995863134508898e-004	6.718768e-001
1.997629682019717e-004	6.193169e-001
2.000000000000000e-004	5.538343e-001
2.000114814551303e-004	5.507631e-001
2.000344443653909e-004	5.447104e-001
2.000803701859121e-004	5.328730e-001
2.001290972888334e-004	5.206365e-001
2.001820107911675e-004	5.077344e-001
2.002399066845170e-004	4.940604e-001
2.003115936346106e-004	4.777139e-001
2.003970138080313e-004	4.589988e-001
2.005073362243948e-004	4.359506e-001
2.006493068022169e-004	4.080368e-001
2.008547159563530e-004	3.705291e-001
2.010806937537665e-004	3.329685e-001
2.013953378897801e-004	2.868094e-001
2.018208820940542e-004	2.340173e-001
2.024781869032579e-004	1.680495e-001
2.032239184262240e-004	1.091706e-001
2.039802362267349e-004	6.295382e-002
2.047292070518854e-004	2.621221e-002
2.050419424709956e-004	1.337411e-002
2.052483465042244e-004	6.380029e-003
2.053378522818619e-004	4.046719e-003
2.054025261361015e-004	2.982521e-003
2.054512075981874e-004	2.562439e-003
2.055003745575314e-004	2.197906e-003
2.055354988274233e-004	1.911598e-003
2.055767255674269e-004	1.671231e-003
2.056438105705140e-004	1.452662e-003
2.057241287710226e-004	1.330349e-003
2.058847651720397e-004	1.287746e-003
2.061861383991321e-004	1.358115e-003
2.067600470074100e-004	1.566684e-003
2.073612203980864e-004	1.796363e-003
2.080000000000000e-004	2.160635e-003
2.080051448761374e-004	2.086420e-003
2.080154346284121e-004	2.052986e-003
2.080360141329615e-004	2.063621e-003
2.080771731420603e-004	2.092362e-003
2.081239505324086e-004	2.146462e-003
2.081776350911041e-004	2.248567e-003
2.082359195751292e-004	2.438646e-003
2.083249756583697e-004	2.979953e-003
2.083966905899836e-004	3.880695e-003
2.084556535346144e-004	5.368502e-003
2.085125369266993e-004	8.024641e-003
2.085769395906845e-004	1.310300e-002
2.086382693816558e-004	2.094082e-002
2.087094720900188e-004	3.512583e-002
2.087872365691291e-004	5.895176e-002
2.088851658761053e-004	1.047897e-001
2.090050812931153e-004	1.897381e-001
2.091763885325214e-004	3.637124e-001
2.094874842235724e-004	7.503740e-001
2.096871830514386e-004	1.014966e+000
2.098315800339995e-004	1.208242e+000
2.099033714059413e-004	1.303162e+000
2.100000000000000e-004	1.429284e+000
2.100199949825818e-004	1.455093e+000
2.100466549593574e-004	1.489154e+000
2.100756948291938e-004	1.525693e+000
2.101337745688666e-004	1.596314e+000
2.102148608896491e-004	1.688517e+000
2.103321137317570e-004	1.804437e+000
2.105430536693878e-004	1.970458e+000
2.107624041001207e-004	2.092997e+000
2.109945657253459e-004	2.166216e+000
2.112816402179231e-004	2.190354e+000
2.117584381796590e-004	2.146699e+000
2.122444301392518e-004	2.053849e+000
2.128774586283740e-004	1.908300e+000
2.136398309007667e-004	1.740618e+000
2.145074191722198e-004	1.579177e+000
2.155809129147662e-004	1.424142e+000
2.168322104554330e-004	1.291336e+000
2.180000000000000e-004	1.197219e+000
2.180548196083953e-004	1.192191e+000
2.181644588251858e-004	1.177206e+000
2.183060833035052e-004	1.144267e+000
2.184543276794468e-004	1.094344e+000
2.185250731650806e-004	1.066644e+000
2.185925549972991e-004	1.040083e+000
2.186815922217168e-004	1.006088e+000
2.187540271553142e-004	9.781208e-001
2.188246075502315e-004	9.499225e-001
2.189299006104258e-004	9.070870e-001
2.190199285888342e-004	8.707974e-001
2.191136322927918e-004	8.342231e-001
2.192406025028447e-004	7.876282e-001
2.194738203487938e-004	7.080936e-001
2.196420671808576e-004	6.542599e-001
2.197324728185618e-004	6.269519e-001
2.198191887245915e-004	6.017480e-001
2.198413271146391e-004	5.954665e-001
2.199194842068397e-004	5.741283e-001
2.200000000000000e-004	5.529030e-001
2.200080515793160e-004	5.508097e-001
2.200241547379481e-004	5.466626e-001
2.200563610552122e-004	5.385013e-001
2.201042830802917e-004	5.265931e-001
2.201523032080552e-004	5.149270e-001
2.202097347254208e-004	5.013226e-001
2.202718334600969e-004	4.870264e-001
2.203519840714236e-004	4.691775e-001
2.204455338804497e-004	4.491684e-001
2.205724788192195e-004	4.233688e-001
2.207367364705806e-004	3.921033e-001
2.209578764393059e-004	3.533113e-001
2.212114473532522e-004	3.133150e-001
2.215748208184514e-004	2.638089e-001
2.221253333425665e-004	2.017783e-001
2.228324333053708e-004	1.383043e-001
2.235820074519339e-004	8.590572e-002
2.243342540478496e-004	4.490273e-002
2.249995003363038e-004	1.591210e-002
2.252937122434640e-004	5.988115e-003
2.254069510571701e-004	3.546304e-003
2.254679626945086e-004	2.843766e-003
2.255107220420773e-004	2.414783e-003
2.255461004628243e-004	2.076697e-003
2.255874152062194e-004	1.810414e-003
2.256450079072564e-004	1.561638e-003
2.257208602944821e-004	1.403517e-003
2.258634572779789e-004	1.319926e-003
2.261196373805263e-004	1.353646e-003
2.266049645798270e-004	1.520821e-003
2.271750124075167e-004	1.738060e-003
2.280000000000000e-004	1.874465e-003
2.280044362694109e-004	2.001248e-003
2.280133088082327e-004	2.067307e-003
2.280310538858763e-004	2.075215e-003
2.280665440411635e-004	2.098714e-003
2.281156691989549e-004	2.150450e-003
2.281655161616112e-004	2.237705e-003
2.282242989840426e-004	2.411484e-003
2.283037278268256e-004	2.843510e-003
2.283815582360670e-004	3.704051e-003
2.284431559782068e-004	5.092417e-003
2.284997377226880e-004	7.518427e-003
2.285652934445964e-004	1.231557e-002
2.286258268248511e-004	1.956941e-002
2.286969225815702e-004	3.290883e-002
2.287724220040459e-004	5.474517e-002
2.288685048259532e-004	9.721634e-002
2.289837149655488e-004	1.745243e-001
2.291469152926908e-004	3.337243e-001
2.294303684388760e-004	6.794364e-001
2.296940958434235e-004	1.027264e+000
2.298522301816546e-004	1.238370e+000
2.299038507153263e-004	1.306770e+000
2.299220195495770e-004	1.330566e+000
2.299612628393954e-004	1.381789e+000
2.300009820100485e-004	1.433288e+000
2.300068740703392e-004	1.440892e+000
2.300147301507270e-004	1.451006e+000
2.300304423115024e-004	1.471132e+000
2.300618666330532e-004	1.510805e+000
2.301247152761548e-004	1.587800e+000
2.301987809345595e-004	1.673286e+000
2.303049948277766e-004	1.782823e+000
2.304669323418710e-004	1.922580e+000
2.306505602318308e-004	2.042335e+000
2.308801059289968e-004	2.139479e+000
2.311213316476724e-004	2.184911e+000
2.315233396154791e-004	2.177421e+000
2.320095692399289e-004	2.103650e+000
2.325369864802063e-004	1.988268e+000
2.332542808133501e-004	1.823686e+000
2.340297467534113e-004	1.665098e+000
2.350706602380039e-004	1.492962e+000
2.361566320883689e-004	1.350338e+000
2.365662180410387e-004	1.307696e+000
2.371808280946603e-004	1.256973e+000
2.380000000000000e-004	1.198940e+000
2.380819171905340e-004	1.189293e+000
2.382457515716019e-004	1.157598e+000
2.384314131969943e-004	1.101329e+000
2.385331244211572e-004	1.062431e+000
2.385987980619927e-004	1.036639e+000
2.386777829899300e-004	1.006886e+000
2.387496172174174e-004	9.794233e-001
2.388222759442628e-004	9.505544e-001
2.389268762252310e-004	9.081110e-001
2.390129225512272e-004	8.734371e-001
2.391067207366604e-004	8.367971e-001
2.392378358597697e-004	7.887661e-001
2.394960287741215e-004	7.015357e-001
2.397039784737733e-004	6.357225e-001
2.398052882483966e-004	6.058791e-001
2.398807358957889e-004	5.845339e-001
2.399512589350188e-004	5.653633e-001
2.399709573676684e-004	5.601504e-001
2.400000000000000e-004	5.525428e-001
2.400029042632332e-004	5.517865e-001
2.400087127896995e-004	5.502794e-001
2.400203298426321e-004	5.472879e-001
2.400435639484974e-004	5.413915e-001
2.400900321602280e-004	5.298146e-001
2.401357749215619e-004	5.186585e-001
2.401933494917112e-004	5.049505e-001
2.402508036924668e-004	4.916340e-001
2.403282800563854e-004	4.742259e-001
2.404138728051820e-004	4.557024e-001
2.405337947083531e-004	4.309407e-001
2.406801603768795e-004	4.025353e-001
2.409000870745010e-004	3.629942e-001
2.411282149517155e-004	3.258226e-001
2.414670446299589e-004	2.774509e-001
2.419211813282266e-004	2.228825e-001
2.425784602078321e-004	1.592558e-001
2.433318199962561e-004	1.019578e-001
2.440847546722408e-004	5.755476e-002
2.448444913208215e-004	2.168900e-002
2.451575331162300e-004	9.655272e-003
2.453292372890792e-004	4.603921e-003
2.453946191944859e-004	3.340901e-003
2.454435104993322e-004	2.836599e-003
2.454903204313178e-004	2.450502e-003
2.455223108171936e-004	2.157321e-003
2.455641693135682e-004	1.857449e-003
2.456278752745553e-004	1.599182e-003
2.457552871965294e-004	1.397319e-003
2.459727781857131e-004	1.345540e-003
2.464077601640806e-004	1.462813e-003
2.469372709058420e-004	1.656937e-003
2.472245781293394e-004	1.765592e-003
2.474253855530052e-004	1.842158e-003
2.475983851526685e-004	1.908527e-003
2.476540008006733e-004	1.930273e-003
2.477652320966829e-004	1.974029e-003
2.477775374079808e-004	1.978959e-003
2.478021480305767e-004	1.989078e-003
2.478513692757683e-004	2.009128e-003
2.479015575096167e-004	2.029860e-003
2.480000000000000e-004	2.030593e-003
2.480098442490383e-004	2.062069e-003
2.480295327471150e-004	2.085449e-003
2.480689097432684e-004	2.112825e-003
2.481212169399949e-004	2.171343e-003
2.481697704587118e-004	2.261871e-003
2.482298485085750e-004	2.452659e-003
2.483104007120093e-004	2.922547e-003
2.483828826940436e-004	3.777785e-003
2.484429249134374e-004	5.194791e-003
2.484997503148031e-004	7.701945e-003
2.485648329763899e-004	1.258066e-002
2.486258917575024e-004	2.004945e-002
2.486970624761567e-004	3.366335e-002
2.487735146117155e-004	5.619214e-002
2.488702468623506e-004	9.975664e-002
2.489871958273860e-004	1.796340e-001
2.491530856403047e-004	3.437459e-001
2.494497910808047e-004	7.080500e-001
2.496924891751647e-004	1.028576e+000
2.498493226829501e-004	1.238247e+000
2.499026445803901e-004	1.308589e+000
2.500000000000000e-004	1.435309e+000
2.500084353846095e-004	1.446252e+000
2.500232941486158e-004	1.465335e+000
2.500383107987605e-004	1.484515e+000
2.500683440990499e-004	1.522331e+000
2.501284106996286e-004	1.595678e+000
2.502023450693349e-004	1.680607e+000
2.503100628281301e-004	1.790732e+000
2.504778988237689e-004	1.933156e+000
2.506688131566075e-004	2.054401e+000
2.508965905748857e-004	2.146581e+000
2.511430758196633e-004	2.188648e+000
2.515521707686459e-004	2.176095e+000
2.520358955053114e-004	2.099394e+000
2.525776475153661e-004	1.979477e+000
2.532994574806777e-004	1.814322e+000
2.540849180523826e-004	1.655301e+000
2.551298248153537e-004	1.485164e+000
2.562331833248113e-004	1.342187e+000
2.565545057462262e-004	1.309069e+000
2.571971505890562e-004	1.256415e+000
2.580000000000000e-004	1.199569e+000
2.580802849410944e-004	1.190273e+000
2.582408548232832e-004	1.159836e+000
2.584228156882517e-004	1.105430e+000
2.585290204549017e-004	1.064913e+000
2.585951914813135e-004	1.038834e+000
2.586734332861767e-004	1.009295e+000
2.587453190624237e-004	9.818413e-001
2.588160005910606e-004	9.537882e-001
2.589180935665945e-004	9.123280e-001
2.590043228455252e-004	8.774908e-001
2.590979872478844e-004	8.407431e-001
2.592258122164424e-004	7.936479e-001
2.594814621535585e-004	7.068443e-001
2.597015431148230e-004	6.369736e-001
2.598175739198093e-004	6.027570e-001
2.598452922600183e-004	5.948808e-001
2.599007289404361e-004	5.797038e-001
2.600000000000000e-004	5.533289e-001
2.600099271059564e-004	5.507372e-001
2.600297813178692e-004	5.456151e-001
2.600694897416947e-004	5.355650e-001
2.601220163991025e-004	5.225565e-001
2.601705857536915e-004	5.108201e-001
